REG1,SLEAK,SSLEEP,BBFSLEEP,LNAOUT,IDD1,IDD2,IDD3,LNA_GAIN,LNA_NF,LNA_IIP3
87,-0.000000144,0.00000206,1.08E-08,0.0093,0.0568,0.00694,0.00272,16.8,1.19,10.4
87,-9.26E-09,0.00000203,6.92E-10,0.0091,0.0559,0.00681,0.00261,16.9,0.999,10.2
87,-0.000000119,0.000000814,1.08E-08,0.0095,0.0578,0.00743,0.00273,16.8,1.11,10.5
87,-0.000000144,0.00000206,1.08E-08,0.00912,0.0561,0.00701,0.00261,16.7,1.3,10.5
87,-9.26E-09,0.00000203,6.92E-10,0.00964,0.0574,0.00738,0.00271,17,1.11,10.5
87,-7.04E-08,0.00000206,1.08E-08,0.00957,0.0575,0.00674,0.00276,16.8,1.13,10.7
87,-0.000000168,0.00000143,1.08E-08,0.00939,0.0572,0.00703,0.00273,16.6,1.41,10.7
87,1.51E-08,0.00000203,6.92E-10,0.00943,0.0588,0.0076,0.00269,16.8,1.18,10.7
87,-0.000000119,0.00000143,1.08E-08,0.0103,0.0574,0.00654,0.00287,16.7,1.26,10.8
87,-0.000000144,0.00000143,1.08E-08,0.00943,0.0596,0.00811,0.00273,16.6,1.38,10.9
87,1.51E-08,0.00000203,6.92E-10,0.00952,0.0566,0.00689,0.00267,16.9,1.04,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00912,0.0567,0.00671,0.00261,16.7,1.24,10.7
87,-9.48E-08,0.00000143,1.08E-08,0.0095,0.0592,0.00775,0.00274,16.7,1.06,10.9
87,-9.26E-09,0.00000265,6.92E-10,0.00942,0.057,0.00677,0.00264,16.9,1.03,10.5
87,-0.000000119,0.00000143,1.08E-08,0.00942,0.0585,0.0074,0.00265,16.6,1.34,10.8
87,-0.000000119,0.00000143,1.08E-08,0.00972,0.0589,0.00716,0.00281,16.7,1.34,10.9
87,1.51E-08,0.00000141,6.92E-10,0.00897,0.0566,0.00747,0.00255,16.8,1.27,10.7
87,-0.000000144,0.000000814,-1.43E-08,0.00976,0.06,0.00779,0.00279,16.7,1.14,10.9
87,-7.04E-08,0.000000814,1.08E-08,0.0101,0.0586,0.00726,0.00287,16.8,1.12,10.6
87,-9.26E-09,0.00000203,6.92E-10,0.0092,0.0566,0.0071,0.00256,16.9,0.97,10.4
87,-7.04E-08,0.00000206,1.08E-08,0.0102,0.0582,0.00703,0.00289,16.9,1.28,10.6
87,-7.04E-08,0.000000814,1.08E-08,0.00931,0.0574,0.00709,0.00263,16.6,1.29,11
87,-3.36E-08,0.00000141,6.92E-10,0.00977,0.0581,0.0077,0.00275,17,1.22,10.4
87,-0.000000119,0.00000143,1.08E-08,0.00949,0.0579,0.00759,0.00272,16.7,1.28,10.9
87,-7.04E-08,0.00000143,1.08E-08,0.00929,0.0573,0.00778,0.00267,16.8,1.24,10.6
87,1.51E-08,0.00000265,6.92E-10,0.00912,0.0564,0.00715,0.0026,16.9,0.923,10.3
87,-0.000000144,0.00000143,1.08E-08,0.00926,0.0572,0.0072,0.00272,16.7,1.27,10.7
87,-9.48E-08,0.00000206,1.08E-08,0.00949,0.0575,0.00721,0.00269,16.8,1.16,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.00957,0.0567,0.00637,0.00272,17,0.979,10.5
87,-0.000000119,0.000000814,1.08E-08,0.00951,0.0561,0.00637,0.00277,16.8,1.16,10.5
87,-0.000000192,0.00000143,1.08E-08,0.0091,0.0572,0.00763,0.00264,16.7,0.959,10.6
87,-0.000000107,0.00000141,6.92E-10,0.00949,0.0575,0.00698,0.00269,16.9,1.31,10.5
87,-9.48E-08,0.00000206,1.08E-08,0.00962,0.0566,0.00652,0.00277,16.8,1.31,10.6
87,-0.000000192,0.00000143,1.08E-08,0.00988,0.0583,0.00722,0.00283,16.8,1.05,10.6
87,-3.36E-08,0.00000203,6.92E-10,0.00946,0.058,0.00712,0.0027,16.8,0.999,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00938,0.0565,0.00704,0.00269,16.8,1.35,10.4
87,-0.000000119,0.00137,1.08E-08,0.00956,0.0575,0.00694,0.00273,16.7,1.25,11.1
87,-9.26E-09,0.00000141,6.92E-10,0.00998,0.0579,0.00771,0.00281,17,1.11,10.6
87,-7.04E-08,0.00000143,1.08E-08,0.00933,0.0575,0.00715,0.00266,16.6,1.11,10.7
87,-0.000000144,0.00000143,1.08E-08,0.0105,0.0581,0.00703,0.0029,16.9,0.932,10.7
255,-3.36E-08,0.00000265,6.92E-10,0.00393,0.0313,0.000806,0.00225,-59.5,         -INF,-8.7
87,-0.000000144,0.00000143,1.08E-08,0.00939,0.0566,0.00689,0.00272,16.7,1.15,10.7
87,-0.000000119,0.00000143,1.08E-08,0.00926,0.0562,0.00635,0.00259,16.6,1.07,10.6
87,-9.26E-09,0.00000141,6.92E-10,0.00985,0.0587,0.00737,0.00276,16.9,1.13,10.4
87,-0.000000119,0.00000143,1.08E-08,0.0098,0.0574,0.00703,0.00281,16.9,1.12,10.5
87,-7.04E-08,0.00000206,1.08E-08,0.00935,0.0573,0.00694,0.00268,16.7,1.21,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.00968,0.0574,0.00718,0.0027,16.9,0.979,10.7
87,-0.000000119,0.00000143,1.08E-08,0.00963,0.0575,0.00715,0.00273,16.8,1.13,10.8
87,-0.000000119,0.000724,1.08E-08,0.00924,0.0578,0.00706,0.00262,16.7,1.03,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.00978,0.0569,0.00689,0.00266,17,1.17,10.4
87,-0.000000168,0.00000143,1.08E-08,0.00959,0.0447,0.0066,0.00276,16.8,1.14,10.5
87,-9.48E-08,0.00000143,1.08E-08,0.00942,0.0567,0.00691,0.00263,16.7,1.27,10.7
87,-9.26E-09,0.00000141,6.92E-10,0.0094,0.0572,0.0072,0.00266,16.9,1.03,10.4
87,-0.000000144,0.00000143,1.08E-08,0.00941,0.0572,0.00713,0.00267,16.7,1.17,10.6
87,-0.000000168,0.00000143,1.08E-08,0.00979,0.0582,0.00696,0.0028,16.8,1.39,10.9
87,1.51E-08,0.00000203,6.92E-10,0.00936,0.057,0.007,0.00264,16.9,1.12,10.2
87,-7.04E-08,0.00000143,1.08E-08,0.00935,0.0559,0.00666,0.00264,16.7,1.23,10.6
87,-0.000000168,0.000000814,1.08E-08,0.00958,0.057,0.00672,0.00272,16.8,1.3,10.9
87,-3.36E-08,0.00000203,6.92E-10,0.00923,0.0555,0.00658,0.00262,17,1.15,10.3
87,-0.000000144,0.00000143,1.08E-08,0.00965,0.0568,0.00695,0.00271,16.8,1.21,10.8
87,-0.000000119,0.00000143,1.08E-08,0.0096,0.0562,0.0064,0.00267,16.8,1.26,10.4
87,-9.26E-09,0.00000203,6.92E-10,0.00912,0.0566,0.00715,0.00261,16.9,1.1,10.3
87,-0.000000119,0.000000814,1.08E-08,0.00942,0.058,0.00748,0.00272,16.8,1.24,10.4
87,-0.000000119,0.00000143,1.08E-08,0.00969,0.0572,0.00705,0.00277,16.8,1.28,10.7
87,1.51E-08,0.00000203,6.92E-10,0.00916,0.0567,0.00737,0.00258,16.9,1.11,10.3
87,-0.000000168,0.00000143,1.08E-08,0.00997,0.0576,0.00706,0.00287,16.9,1.11,10.5
87,-7.04E-08,0.00000206,1.08E-08,0.00944,0.0592,0.00754,0.00272,16.7,1.16,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.00965,0.0566,0.00666,0.00273,17,1.21,10.4
87,-0.000000119,0.00000206,1.08E-08,0.00929,0.0583,0.00705,0.0027,16.7,1.08,10.7
87,-0.000000168,0.00000143,1.08E-08,0.00907,0.056,0.00681,0.00258,16.7,1.1,10.7
87,1.51E-08,0.00000203,6.92E-10,0.00923,0.0559,0.0069,0.00259,16.9,1.27,10.2
87,-0.000000119,0.00000143,1.08E-08,0.00906,0.0562,0.00735,0.0026,16.8,1.03,10.5
87,-0.000000144,0.00000143,1.08E-08,0.00966,0.0578,0.00712,0.00273,16.8,1.09,10.5
87,-9.26E-09,0.00000141,6.92E-10,0.00952,0.0577,0.00756,0.00267,16.9,1.16,10.5
87,-7.04E-08,0.000000814,1.08E-08,0.00911,0.0578,0.0075,0.00261,16.7,1.38,10.8
87,-7.04E-08,0.000000814,1.08E-08,0.00973,0.0577,0.00759,0.00277,16.8,1.19,10.8
87,-9.26E-09,0.00000141,6.92E-10,0.00912,0.0558,0.00684,0.00257,16.8,1.27,10.5
87,-0.000000046,0.00000143,-1.43E-08,0.0101,0.0579,0.00703,0.00292,16.8,1.05,10.8
87,-0.000000144,0.00000206,1.08E-08,0.00957,0.0577,0.00753,0.00273,16.8,1.09,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.00909,0.0564,0.00708,0.00258,16.8,1.23,10.5
87,-0.000000119,0.000000814,1.08E-08,0.00908,0.056,0.00698,0.00262,16.6,1.14,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00963,0.0571,0.0068,0.00277,16.7,1.08,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.00881,0.0561,0.00762,0.00248,16.8,1.3,10.4
87,-0.000000119,0.00000143,1.08E-08,0.0089,0.0557,0.00668,0.00254,16.7,1.12,10.6
87,-0.000000144,0.000000814,1.08E-08,0.00926,0.0562,0.0069,0.00265,16.7,0.943,10.7
87,-9.26E-09,0.00134,6.92E-10,0.00981,0.0586,0.00704,0.00276,16.9,1.1,10.6
87,-9.48E-08,0.00000143,1.08E-08,0.00962,0.0577,0.00721,0.00275,16.7,1.23,10.6
87,-0.000000119,0.00000143,1.08E-08,0.00998,0.0581,0.00705,0.00284,16.8,1.17,10.7
255,-9.26E-09,0.00000327,6.92E-10,0.00321,0.0307,0.000806,0.0017,-55.4,         -INF,-4.71
87,-0.000000119,0.00000206,1.08E-08,0.00965,0.0576,0.00713,0.00271,16.7,1.31,10.7
87,-0.000000144,0.00000143,1.08E-08,0.00923,0.0567,0.00675,0.00266,16.7,1,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.00916,0.0562,0.00709,0.00257,16.8,1.32,10.6
87,-0.000000119,0.00000206,1.08E-08,0.00988,0.0578,0.00714,0.00278,16.8,1.34,10.6
0,-9.48E-08,0.00059,1.08E-08,-0.0000326,0.00076,0.000651,-0.00000133,-18.2,22.9,16
87,1.51E-08,0.00000203,6.92E-10,0.00983,0.0587,0.00681,0.00278,16.9,1.2,10.6
255,-0.000000144,0.000347,1.08E-08,-0.0000326,0.000474,0.000659,-0.00000133,-18.5,22.5,13.7
87,-9.48E-08,0.00000206,-1.43E-08,0.00984,0.0585,0.00707,0.0028,16.7,1.27,10.7
255,-9.26E-09,0.00000327,6.92E-10,0.00321,0.0297,0.000806,0.00168,-53.4,         -INF,-2.34
87,-0.000000119,0.00000143,1.08E-08,0.00938,0.0582,0.00656,0.00268,16.5,1.35,10.6
87,-9.48E-08,0.00000143,1.08E-08,0.00894,0.0559,0.00688,0.00252,16.6,1.15,10.8
87,1.51E-08,0.00000203,6.92E-10,0.01,0.0595,0.00764,0.00276,16.9,1.26,10.7
87,-0.000000168,0.000000814,1.08E-08,0.00928,0.0564,0.00698,0.0027,16.6,1.33,11
87,-0.000000144,0.00000143,1.08E-08,0.00909,0.058,0.0067,0.00263,16.5,1.21,10.9
87,3.95E-08,0.00000265,6.92E-10,0.00937,0.0565,0.00726,0.00254,16.9,1.33,10.2
87,-9.48E-08,0.000000814,1.08E-08,0.0101,0.0593,0.00722,0.00285,16.7,1.36,10.8
87,-7.04E-08,0.00000143,1.08E-08,0.00942,0.0567,0.00676,0.00269,16.8,1.03,10.9
87,3.95E-08,0.00000203,6.92E-10,0.0101,0.0582,0.00671,0.00275,16.9,1.25,10.4
87,-9.48E-08,0.00000143,1.08E-08,0.00973,0.058,0.00734,0.00275,16.8,1.57,10.5
87,-0.000000192,0.00000206,1.08E-08,0.00901,0.056,0.00677,0.00262,16.6,1.35,10.7
87,-3.36E-08,0.00000203,6.92E-10,0.00934,0.0558,0.00662,0.00263,16.9,1.33,10.5
87,-0.000000144,0.00000143,1.08E-08,0.0101,0.0598,0.00763,0.00289,16.7,1.42,10.8
87,-0.000000192,0.00000143,1.08E-08,0.01,0.0599,0.00738,0.00286,16.7,1.25,10.9
255,1.51E-08,0.000128,6.92E-10,0.000156,0.000373,0.000625,9.86E-08,-18.3,22.6,10.7
87,-0.000000119,0.00000143,-1.43E-08,0.0094,0.0597,0.00793,0.00272,16.6,1.16,10.8
87,-9.48E-08,0.00000143,1.08E-08,0.0097,0.0595,0.00776,0.0028,16.7,1.15,10.7
87,-0.000000058,0.00000203,6.92E-10,0.00974,0.0588,0.00715,0.00273,16.8,1.19,10.6
87,-0.000000217,0.00000206,1.08E-08,0.00966,0.0583,0.00714,0.00271,16.7,1.14,10.6
87,-0.000000144,0.00000578,1.08E-08,0.000024,0.038,0.00307,0.0000703,-28,33.5,-1.12
87,3.95E-08,0.00000265,6.92E-10,0.00917,0.0573,0.00639,0.00261,16.7,1.19,10.7
87,-9.48E-08,0.00000143,1.08E-08,0.00941,0.0587,0.00686,0.00272,16.6,1.28,10.8
0,-9.48E-08,0.00041,1.08E-08,0.0000277,0.00219,0.00148,0.000059,-32.8,         -INF,3.24
255,-3.36E-08,0.00509,6.92E-10,0.00685,0.0671,0.000809,0.0067,16.3,1.34,9.63
87,-0.000000119,0.0000176,1.08E-08,0.0000428,0.0488,0.00734,0.0000929,-37.2,         -INF,-5.52
87,-0.000000046,0.00000143,1.08E-08,0.00957,0.0579,0.00707,0.00267,16.7,1.34,10.7
255,-3.36E-08,0.0000809,6.92E-10,0.000156,0.000317,0.000625,9.86E-08,-18.5,21.7,11.9
87,-9.48E-08,0.00000143,1.08E-08,0.0101,0.0591,0.00678,0.00291,16.9,1.24,10.7
87,-7.04E-08,0.000000814,1.08E-08,0.00996,0.0584,0.0069,0.0029,16.8,1.19,10.6
255,-3.36E-08,0.000103,6.92E-10,0.000156,0.000328,0.000625,9.86E-08,-18.4,22.2,11.6
87,-0.000000168,0.00000143,1.08E-08,0.00974,0.0578,0.0065,0.0027,16.7,1.14,10.7
87,-0.000000144,0.00000206,1.08E-08,0.0101,0.0603,0.00773,0.00286,16.7,1.2,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.00946,0.0589,0.00775,0.00273,16.9,1.38,10.5
87,-7.04E-08,0.00000143,1.08E-08,0.00995,0.0587,0.00687,0.00286,16.7,1.16,10.7
87,-0.000000192,0.00000143,1.08E-08,0.00951,0.0576,0.00712,0.00276,16.7,1.2,10.8
87,-3.36E-08,0.00000203,6.92E-10,0.0093,0.0579,0.00682,0.00258,16.7,1.25,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00981,0.0579,0.0068,0.00276,16.8,1.02,10.8
87,-0.000000168,0.00000143,1.08E-08,0.00916,0.0574,0.00724,0.00264,16.7,1.19,10.4
87,3.95E-08,0.00000203,6.92E-10,0.00961,0.0564,0.00626,0.00275,16.9,1.18,10.5
87,-0.000000119,0.00000206,1.08E-08,0.0099,0.0587,0.00771,0.00283,16.9,1.28,10.5
87,-0.000000144,0.000000814,1.08E-08,0.00984,0.0578,0.00688,0.00279,16.8,0.911,10.7
87,-3.36E-08,0.00000265,6.92E-10,0.00882,0.0554,0.00673,0.00251,16.8,1.05,10.3
87,-0.000000119,0.000000814,1.08E-08,0.00916,0.0572,0.00726,0.00264,16.7,1.09,10.7
87,-0.000000119,0.00000143,1.08E-08,0.00945,0.0579,0.00746,0.00272,16.8,1.26,10.5
87,-8.24E-08,0.00000203,6.92E-10,0.00939,0.0566,0.0069,0.00268,16.9,0.992,10.3
87,-0.000000144,0.00000143,1.08E-08,0.00955,0.0582,0.00767,0.00274,16.8,1.2,10.6
87,-0.000000119,0.00000206,1.08E-08,0.0102,0.059,0.00713,0.00287,16.9,1.21,10.6
87,-0.000000058,0.00000203,6.92E-10,0.0101,0.0576,0.00689,0.00287,17,1.22,10.3
87,-0.000000168,0.00000143,1.08E-08,0.00913,0.0579,0.00732,0.0026,16.7,1.25,10.4
87,-0.000000144,0.00000206,1.08E-08,0.00956,0.0589,0.00725,0.00275,16.7,1.3,10.8
87,3.95E-08,0.00000265,6.92E-10,0.00931,0.0572,0.00692,0.00262,16.9,0.958,10.6
87,-0.000000168,0.00000206,1.08E-08,0.00971,0.0593,0.00777,0.00273,16.6,1.22,10.8
87,-0.000000192,0.00000143,1.08E-08,0.00949,0.0569,0.00645,0.00275,16.7,0.987,10.6
87,-9.26E-09,0.00000203,6.92E-10,0.00952,0.0581,0.00684,0.0027,16.9,1.28,10.5
87,-0.000000119,0.00000206,1.08E-08,0.0097,0.0586,0.00764,0.00282,16.8,1.28,10.5
87,-0.000000144,0.00000143,1.08E-08,0.00961,0.0576,0.00712,0.00271,16.8,1.09,10.5
87,3.95E-08,0.00000203,6.92E-10,0.00923,0.0571,0.00694,0.0026,16.8,1.24,10.5
87,-0.000000144,0.00000206,1.08E-08,0.00946,0.0575,0.00716,0.00268,16.7,1.04,10.7
87,-0.000000168,0.00000143,1.08E-08,0.00961,0.0584,0.00695,0.00275,16.8,1.21,10.8
87,1.51E-08,0.00000265,6.92E-10,0.00933,0.057,0.00669,0.00266,16.9,1.14,10.5
87,-9.48E-08,0.00000206,1.08E-08,0.00988,0.0588,0.00721,0.00279,16.9,1.2,10.7
87,-0.000000144,0.00000206,1.08E-08,0.0102,0.0586,0.0071,0.00284,16.8,1.11,10.7
87,1.51E-08,0.00000203,6.92E-10,0.00963,0.05,0.00733,0.0027,17,2.12,10.3
87,-9.48E-08,0.00000143,-1.43E-08,0.00945,0.0572,0.00733,0.0027,16.7,1.32,10.5
87,-7.04E-08,0.00000206,1.08E-08,0.00976,0.0576,0.00677,0.00283,16.8,1.21,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.0095,0.058,0.00747,0.00269,17,1.15,10.5
87,-0.000000144,0.00000143,1.08E-08,0.00981,0.0574,0.00677,0.00278,16.8,1.15,10.6
87,-0.000000119,0.0000107,1.08E-08,0.0000127,0.0377,0.00243,0.000059,-28.8,35,7.67
87,-9.26E-09,0.00000141,6.92E-10,0.00922,0.0582,0.00768,0.00261,16.8,1.14,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00974,0.0587,0.00688,0.00278,16.7,1.35,10.9
87,-0.000000168,0.00000206,1.08E-08,0.00964,0.0584,0.00668,0.00274,16.7,1.18,10.7
87,3.95E-08,0.00000141,6.92E-10,0.00961,0.0569,0.00681,0.00271,16.9,0.969,10.5
87,-9.48E-08,0.00000206,1.08E-08,0.00967,0.0592,0.00753,0.00274,16.7,1.26,10.9
87,-0.000000119,0.00000143,1.08E-08,0.00957,0.057,0.00655,0.00279,16.8,1.13,10.6
87,-9.26E-09,0.00000203,6.92E-10,0.00957,0.058,0.0073,0.00268,16.8,1.37,10.4
87,-0.000000144,0.00000143,1.08E-08,0.00938,0.0569,0.00627,0.00269,16.7,1.32,10.7
87,-9.48E-08,0.00000143,1.08E-08,0.01,0.0585,0.00727,0.00285,16.9,1.36,10.6
87,-3.36E-08,0.00000141,6.92E-10,0.00955,0.0577,0.0074,0.00268,16.9,1.04,10.4
87,-0.000000119,0.00000143,1.08E-08,0.00916,0.0562,0.00698,0.00262,16.8,1.12,10.6
87,-0.000000144,0.00000143,1.08E-08,0.0091,0.0564,0.00686,0.00267,16.7,1.17,10.6
87,-9.26E-09,0.00000203,6.92E-10,0.00913,0.0562,0.00661,0.00261,16.9,1.01,10.4
87,-0.000000144,0.00000143,1.08E-08,0.00917,0.057,0.00716,0.00263,16.7,1.33,10.7
87,-0.000000119,0.00000206,1.08E-08,0.00968,0.0564,0.00663,0.00267,16.8,1.02,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.00926,0.0576,0.00729,0.00263,16.8,1.27,10.4
87,-0.000000119,0.00000143,1.08E-08,0.00918,0.0554,0.00659,0.00265,16.8,1.1,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00923,0.0562,0.00657,0.00261,16.7,1.35,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.00957,0.0568,0.00671,0.00264,16.9,1.07,10.5
87,-0.000000119,0.00000143,1.08E-08,0.0092,0.0569,0.00768,0.00264,16.8,1.32,10.7
87,-0.000000119,0.00000143,1.08E-08,0.00927,0.0572,0.00753,0.00259,16.7,1.12,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.0093,0.0563,0.00686,0.0026,16.9,1.02,10.5
87,-0.000000119,0.00000143,1.08E-08,0.00949,0.0564,0.00642,0.00275,16.8,0.986,10.7
87,-0.000000119,0.00000143,1.08E-08,0.00961,0.0579,0.0072,0.00279,16.7,1.25,10.9
87,1.51E-08,0.00000203,6.92E-10,0.0091,0.0559,0.00683,0.00255,16.9,1.24,10.5
87,-0.000000192,0.000000814,1.08E-08,0.0102,0.0591,0.00752,0.00285,16.8,1.44,10.8
87,-9.48E-08,0.000000814,1.08E-08,0.00931,0.0529,0.00663,0.00265,16.6,1.38,10.8
87,-3.36E-08,0.00000141,6.92E-10,0.00954,0.0587,0.00763,0.00264,16.8,1.16,10.6
87,-0.000000119,0.00000143,1.08E-08,0.00996,0.0577,0.00681,0.00279,16.9,1.3,10.5
87,-9.48E-08,0.000000814,1.08E-08,0.00947,0.0575,0.00702,0.00267,16.7,1.42,10.8
87,-9.26E-09,0.00000203,6.92E-10,0.00931,0.0565,0.00683,0.00256,16.9,1.08,10.6
87,-9.48E-08,0.00000143,1.08E-08,0.00936,0.057,0.007,0.00267,16.7,1.32,10.8
87,-0.000000144,0.00000143,1.08E-08,0.00968,0.0571,0.00711,0.00274,16.9,1.34,10.5
87,-3.36E-08,0.00000203,6.92E-10,0.00937,0.0552,0.00618,0.00265,16.9,0.962,10.4
87,-0.000000119,0.00000206,1.08E-08,0.00968,0.0582,0.00797,0.00278,16.9,0.985,10.6
87,-0.000000168,0.00000143,1.08E-08,0.00996,0.0591,0.00765,0.00281,16.8,1.23,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.0094,0.0556,0.00653,0.00266,16.9,1.03,10.5
87,-9.48E-08,0.00000206,1.08E-08,0.00913,0.0562,0.00683,0.00262,16.6,1.24,10.7
87,-0.000000144,0.00000206,1.08E-08,0.00968,0.0575,0.00702,0.0028,16.8,1.12,10.6
255,3.95E-08,0.00316,0.000000602,0.000178,0.0265,0.00064,0.000034,-18.4,22.3,12.9
87,-0.000000144,0.00000206,1.08E-08,0.00898,0.0569,0.00741,0.00252,16.7,1.29,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00953,0.0586,0.00767,0.00275,16.7,1.38,10.6
87,1.51E-08,0.00139,6.92E-10,0.00883,0.0557,0.00695,0.0025,16.8,1.25,10.6
87,-0.000000144,0.000000814,1.08E-08,0.00936,0.058,0.00747,0.00271,16.7,1.26,10.5
87,-0.000000144,0.00000206,1.08E-08,0.00938,0.0584,0.007,0.00271,16.7,1.29,10.9
87,-9.26E-09,0.00000203,6.92E-10,0.00948,0.0566,0.00697,0.00258,16.8,1.14,10.5
87,-0.000000119,0.00000143,1.08E-08,0.00965,0.0584,0.00731,0.00274,16.7,1.24,10.8
87,-0.000000144,0.00000143,1.08E-08,0.00925,0.0561,0.00692,0.00267,16.7,1.24,10.5
87,-9.26E-09,0.00000141,6.92E-10,0.00957,0.0566,0.00679,0.00272,16.9,1.1,10.5
87,-0.000000144,0.00000206,1.08E-08,0.0101,0.0583,0.00692,0.00288,16.8,1.24,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00955,0.0571,0.00708,0.00277,16.8,1.12,10.6
87,6.39E-08,0.00000203,6.92E-10,0.00928,0.0573,0.00719,0.00265,16.8,1.18,10.4
87,-0.000000119,0.00000143,1.08E-08,0.00998,0.0581,0.00707,0.00283,16.9,1.18,10.6
87,-7.04E-08,0.00000143,1.08E-08,0.01,0.0583,0.00727,0.00288,16.8,1.03,10.7
87,-3.36E-08,0.00000203,6.92E-10,0.00976,0.0575,0.00684,0.00275,17,1.28,10.2
87,-9.48E-08,0.00000268,1.08E-08,0.00959,0.058,0.00697,0.00281,16.9,1.1,10.6
87,-0.000000119,0.00000268,1.08E-08,0.00979,0.058,0.00695,0.00281,16.9,1.42,10.5
87,3.95E-08,0.00000203,6.92E-10,0.00914,0.0568,0.00721,0.00261,16.9,1.16,10.5
87,-0.000000144,0.00000143,1.08E-08,0.00951,0.0575,0.00714,0.00271,16.8,1.2,10.6
87,-9.48E-08,0.00000143,1.08E-08,0.00972,0.0576,0.0071,0.00276,16.7,1.29,10.7
87,-0.000000058,0.00000203,6.92E-10,0.00946,0.0568,0.0071,0.00266,17,1.09,10.3
87,-0.000000119,0.000000814,1.08E-08,0.0097,0.0573,0.00685,0.00278,16.8,1.5,10.6
87,-0.000000144,0.000000814,1.08E-08,0.01,0.0603,0.00776,0.00289,16.8,1.1,10.5
87,1.51E-08,0.00000203,6.92E-10,0.00951,0.0568,0.0066,0.00266,16.9,1.09,10.4
87,-9.48E-08,0.00000143,1.08E-08,0.00948,0.0595,0.00756,0.00273,16.7,1.3,10.7
87,-9.48E-08,0.00000206,1.08E-08,0.00995,0.0567,0.00628,0.00289,16.9,1.01,10.7
87,-9.26E-09,0.00141,6.92E-10,0.0094,0.0571,0.00726,0.00266,17,1.19,10.2
87,-0.000000144,0.00000206,1.08E-08,0.0101,0.0587,0.00708,0.00291,16.8,1.15,10.7
87,-0.000000119,0.00000143,1.08E-08,0.01,0.0579,0.00686,0.00283,16.9,1.24,10.5
87,3.95E-08,0.00000203,6.92E-10,0.00926,0.0566,0.00684,0.00261,16.9,1.21,10.4
87,-0.000000119,0.00000143,1.08E-08,0.0104,0.0584,0.00672,0.00293,17,0.981,10.7
87,-9.48E-08,0.00000143,1.08E-08,0.00997,0.0583,0.00723,0.00283,16.8,1.24,10.8
87,-3.36E-08,0.00000203,6.92E-10,0.00944,0.0577,0.00725,0.00267,17,1.12,10.4
87,-0.000000144,0.00000143,1.08E-08,0.0099,0.0573,0.00642,0.00278,16.8,1.37,10.6
87,-0.000000168,0.00000143,1.08E-08,0.0103,0.0583,0.00718,0.00288,17,1.39,10.7
87,-3.36E-08,0.00000203,6.92E-10,0.00932,0.0557,0.00626,0.00263,17,1.31,10.5
87,-9.48E-08,0.00000206,1.08E-08,0.00959,0.0582,0.00744,0.00277,16.9,1.21,10.3
87,-0.000000119,0.00000143,1.08E-08,0.0102,0.0596,0.00796,0.00294,16.9,1.35,10.7
87,-9.26E-09,0.00000141,6.92E-10,0.00935,0.0564,0.00626,0.00265,17,1.05,10.4
87,-0.000000144,0.00000143,1.08E-08,0.0098,0.0573,0.00691,0.00281,16.9,1.12,10.6
87,-0.000000144,0.00000143,1.08E-08,0.00955,0.0586,0.00726,0.00269,16.7,1.19,10.8
87,-0.000000058,0.00000203,6.92E-10,0.00953,0.0596,0.00792,0.00267,16.8,1.1,10.5
87,-9.48E-08,0.00000206,1.08E-08,0.00984,0.0567,0.00787,0.00282,16.8,1.23,10.8
87,-0.000000119,0.00000143,1.08E-08,0.00945,0.0567,0.00698,0.0027,16.8,1.34,10.5
87,-3.36E-08,0.00000203,6.92E-10,0.00899,0.0568,0.00733,0.00257,16.9,1.17,10.4
87,-0.000000144,0.00000143,1.08E-08,0.00939,0.0565,0.0064,0.00271,16.8,1.24,10.5
87,-0.000000119,0.00000143,1.08E-08,0.00977,0.0577,0.00721,0.00282,16.8,1.2,10.7
87,-9.26E-09,0.00000203,6.92E-10,0.00962,0.0569,0.007,0.0027,17,0.976,10.4
87,-0.000000144,0.00000143,1.08E-08,0.00934,0.0572,0.00697,0.00264,16.7,1.26,10.6
87,-9.48E-08,0.00000206,1.08E-08,0.00958,0.0568,0.00676,0.00274,16.9,1.21,10.8
